YEAR,REGION,STATE,OCC2010,OCC2010_COUNTS
2011,32,Mississippi,5920,2
2011,32,Mississippi,5940,53
2011,32,Mississippi,6005,13
2011,32,Mississippi,6010,2
2011,32,Mississippi,6040,11
2011,32,Mississippi,6050,130
2011,32,Mississippi,6100,15
2011,32,Mississippi,6120,1
2011,32,Mississippi,6130,41
2011,32,Mississippi,6200,131
2011,32,Mississippi,6210,7
2011,32,Mississippi,6220,17
2011,32,Mississippi,6230,183
2011,32,Mississippi,6240,11
2011,32,Mississippi,6250,8
2011,32,Mississippi,6260,165
2011,32,Mississippi,6300,1
2011,32,Mississippi,6320,55
2011,32,Mississippi,6330,10
2011,32,Mississippi,6355,79
2011,32,Mississippi,6360,4
2011,32,Mississippi,6400,6
2011,32,Mississippi,6420,60
2011,32,Mississippi,6440,53
2011,32,Mississippi,6500,6
2011,32,Mississippi,6515,18
2011,32,Mississippi,6520,16
2011,32,Mississippi,6530,15
2011,32,Mississippi,6600,11
2011,32,Mississippi,6660,10
2011,32,Mississippi,6700,2
2011,32,Mississippi,6710,5
2011,32,Mississippi,6720,6
2011,32,Mississippi,6730,26
2011,32,Mississippi,6740,2
2011,32,Mississippi,6765,8
2011,32,Mississippi,6800,21
2011,32,Mississippi,6820,5
2011,32,Mississippi,6830,1
2011,32,Mississippi,6840,3
2011,32,Mississippi,6940,24
2011,32,Mississippi,7000,37
2011,32,Mississippi,7010,23
2011,32,Mississippi,7020,25
2011,32,Mississippi,7040,5
2011,32,Mississippi,7100,3
2011,32,Mississippi,7110,2
2011,32,Mississippi,7120,11
2011,32,Mississippi,7130,5
2011,32,Mississippi,7140,21
2011,32,Mississippi,7150,14
2011,32,Mississippi,7160,1
2011,32,Mississippi,7200,88
2011,32,Mississippi,7210,45
2011,32,Mississippi,7220,27
2011,32,Mississippi,7240,4
2011,32,Mississippi,7260,9
2011,32,Mississippi,7300,5
2011,32,Mississippi,7315,34
2011,32,Mississippi,7320,2
2011,32,Mississippi,7330,58
2011,32,Mississippi,7340,64
2011,32,Mississippi,7350,3
2011,32,Mississippi,7360,11
2011,32,Mississippi,7410,21
2011,32,Mississippi,7420,8
2011,32,Mississippi,7430,9
2011,32,Mississippi,7510,8
2011,32,Mississippi,7610,2
2011,32,Mississippi,7630,20
2011,32,Mississippi,7700,122
2011,32,Mississippi,7720,33
2011,32,Mississippi,7730,2
2011,32,Mississippi,7740,2
2011,32,Mississippi,7750,169
2011,32,Mississippi,7800,16
2011,32,Mississippi,7810,85
2011,32,Mississippi,7840,6
2011,32,Mississippi,7855,18
2011,32,Mississippi,7900,4
2011,32,Mississippi,7920,1
2011,32,Mississippi,7930,1
2011,32,Mississippi,7940,4
2011,32,Mississippi,7950,13
2011,32,Mississippi,7960,1
2011,32,Mississippi,8000,4
2011,32,Mississippi,8010,3
2011,32,Mississippi,8030,25
2011,32,Mississippi,8040,1
2011,32,Mississippi,8060,2
2011,32,Mississippi,8100,6
2011,32,Mississippi,8130,4
2011,32,Mississippi,8140,131
2011,32,Mississippi,8150,1
2011,32,Mississippi,8200,1
2011,32,Mississippi,8210,10
2011,32,Mississippi,8220,46
2011,32,Mississippi,8230,13
2011,32,Mississippi,8250,3
2011,32,Mississippi,8300,26
2011,32,Mississippi,8310,14
2011,32,Mississippi,8320,61
2011,32,Mississippi,8350,8
2011,32,Mississippi,8400,3
2011,32,Mississippi,8410,1
2011,32,Mississippi,8450,28
2011,32,Mississippi,8460,4
2011,32,Mississippi,8500,10
2011,32,Mississippi,8510,2
2011,32,Mississippi,8530,12
2011,32,Mississippi,8540,7
2011,32,Mississippi,8550,2
2011,32,Mississippi,8600,4
2011,32,Mississippi,8610,6
2011,32,Mississippi,8620,8
2011,32,Mississippi,8630,6
2011,32,Mississippi,8640,4
2011,32,Mississippi,8650,3
2011,32,Mississippi,8710,14
2011,32,Mississippi,8720,3
2011,32,Mississippi,8740,98
2011,32,Mississippi,8750,1
2011,32,Mississippi,8760,3
2011,32,Mississippi,8800,63
2011,32,Mississippi,8810,26
2011,32,Mississippi,8830,8
2011,32,Mississippi,8850,4
2011,32,Mississippi,8860,2
2011,32,Mississippi,8910,1
2011,32,Mississippi,8920,1
2011,32,Mississippi,8930,8
2011,32,Mississippi,8940,6
2011,32,Mississippi,8950,6
2011,32,Mississippi,8965,165
2011,32,Mississippi,9000,29
2011,32,Mississippi,9030,10
2011,32,Mississippi,9040,3
2011,32,Mississippi,9050,3
2011,32,Mississippi,9100,89
2011,32,Mississippi,9130,441
2011,32,Mississippi,9140,19
2011,32,Mississippi,9150,1
2011,32,Mississippi,9200,4
2011,32,Mississippi,9230,1
2011,32,Mississippi,9240,2
2011,32,Mississippi,9260,1
2011,32,Mississippi,9300,19
2011,32,Mississippi,9310,7
2011,32,Mississippi,9350,9
2011,32,Mississippi,9360,8
2011,32,Mississippi,9410,3
2011,32,Mississippi,9420,6
2011,32,Mississippi,9510,20
2011,32,Mississippi,9520,9
2011,32,Mississippi,9560,3
2011,32,Mississippi,9600,77
2011,32,Mississippi,9610,48
2011,32,Mississippi,9620,244
2011,32,Mississippi,9630,6
2011,32,Mississippi,9640,72
2011,32,Mississippi,9650,5
2011,32,Mississippi,9720,11
2011,32,Mississippi,9750,11
2011,32,Mississippi,9800,4
2011,32,Mississippi,9810,4
2011,32,Mississippi,9820,31
2011,32,Mississippi,9830,30
2011,32,Mississippi,9920,14069
2011,32,Tennessee,10,202
2011,32,Tennessee,20,212
2011,32,Tennessee,30,142
2011,32,Tennessee,100,23
2011,32,Tennessee,110,76
2011,32,Tennessee,120,203
2011,32,Tennessee,130,91
2011,32,Tennessee,140,59
2011,32,Tennessee,150,37
2011,32,Tennessee,160,43
2011,32,Tennessee,205,161
2011,32,Tennessee,220,140
2011,32,Tennessee,230,205
2011,32,Tennessee,300,16
2011,32,Tennessee,310,250
2011,32,Tennessee,350,133
2011,32,Tennessee,360,2
2011,32,Tennessee,410,99
2011,32,Tennessee,420,55
2011,32,Tennessee,430,656
2011,32,Tennessee,500,26
2011,32,Tennessee,510,4
2011,32,Tennessee,520,37
2011,32,Tennessee,530,64
2011,32,Tennessee,540,58
2011,32,Tennessee,560,57
2011,32,Tennessee,600,20
2011,32,Tennessee,620,179
2011,32,Tennessee,700,21
2011,32,Tennessee,710,107
2011,32,Tennessee,720,37
2011,32,Tennessee,730,89
2011,32,Tennessee,800,405
2011,32,Tennessee,810,20
2011,32,Tennessee,820,6
2011,32,Tennessee,830,1
2011,32,Tennessee,840,5
2011,32,Tennessee,850,50
2011,32,Tennessee,860,19
2011,32,Tennessee,900,4
2011,32,Tennessee,910,53
2011,32,Tennessee,930,11
2011,32,Tennessee,940,42
2011,32,Tennessee,950,9
2011,32,Tennessee,1000,178
2011,32,Tennessee,1010,67
2011,32,Tennessee,1020,82
2011,32,Tennessee,1050,87
2011,32,Tennessee,1060,19
2011,32,Tennessee,1100,48
2011,32,Tennessee,1200,4
2011,32,Tennessee,1220,20
2011,32,Tennessee,1240,10
2011,32,Tennessee,1300,30
2011,32,Tennessee,1310,16
2011,32,Tennessee,1320,17
2011,32,Tennessee,1350,8
2011,32,Tennessee,1360,56
2011,32,Tennessee,1400,6
2011,32,Tennessee,1410,26
2011,32,Tennessee,1420,7
2011,32,Tennessee,1430,37
2011,32,Tennessee,1440,1
2011,32,Tennessee,1450,7
2011,32,Tennessee,1460,65
2011,32,Tennessee,1520,3
2011,32,Tennessee,1530,70
2011,32,Tennessee,1540,29
2011,32,Tennessee,1550,96
2011,32,Tennessee,1560,8
2011,32,Tennessee,1600,1
2011,32,Tennessee,1610,16
2011,32,Tennessee,1640,5
2011,32,Tennessee,1650,27
2011,32,Tennessee,1700,6
2011,32,Tennessee,1710,5
2011,32,Tennessee,1720,14
2011,32,Tennessee,1740,15
2011,32,Tennessee,1760,31
2011,32,Tennessee,1800,4
2011,32,Tennessee,1820,15
2011,32,Tennessee,1830,7
2011,32,Tennessee,1840,8
2011,32,Tennessee,1900,4
2011,32,Tennessee,1910,3
2011,32,Tennessee,1920,35
2011,32,Tennessee,1930,4
2011,32,Tennessee,1960,63
2011,32,Tennessee,2000,156
2011,32,Tennessee,2010,238
2011,32,Tennessee,2020,24
2011,32,Tennessee,2040,178
2011,32,Tennessee,2050,16
2011,32,Tennessee,2060,32
2011,32,Tennessee,2100,167
2011,32,Tennessee,2140,79
2011,32,Tennessee,2150,35
2011,32,Tennessee,2200,337
2011,32,Tennessee,2300,176
2011,32,Tennessee,2310,860
2011,32,Tennessee,2320,152
2011,32,Tennessee,2330,52
2011,32,Tennessee,2340,228
2011,32,Tennessee,2400,5
2011,32,Tennessee,2430,37
2011,32,Tennessee,2440,9
2011,32,Tennessee,2540,257
2011,32,Tennessee,2550,28
2011,32,Tennessee,2600,42
2011,32,Tennessee,2630,139
2011,32,Tennessee,2700,32
2011,32,Tennessee,2720,90
2011,32,Tennessee,2740,3
2011,32,Tennessee,2750,85
2011,32,Tennessee,2760,13
2011,32,Tennessee,2800,17
2011,32,Tennessee,2810,43
2011,32,Tennessee,2825,26
2011,32,Tennessee,2840,9
2011,32,Tennessee,2850,35
2011,32,Tennessee,2860,11
2011,32,Tennessee,2900,17
2011,32,Tennessee,2910,39
2011,32,Tennessee,2920,10
2011,32,Tennessee,3000,5
2011,32,Tennessee,3010,36
2011,32,Tennessee,3030,22
2011,32,Tennessee,3040,2
2011,32,Tennessee,3050,78
2011,32,Tennessee,3060,181
2011,32,Tennessee,3110,19
2011,32,Tennessee,3120,2
2011,32,Tennessee,3130,705
2011,32,Tennessee,3140,4
2011,32,Tennessee,3150,10
2011,32,Tennessee,3160,47
2011,32,Tennessee,3200,1
2011,32,Tennessee,3210,4
2011,32,Tennessee,3220,24
2011,32,Tennessee,3230,20
2011,32,Tennessee,3240,28
2011,32,Tennessee,3250,14
2011,32,Tennessee,3260,2
2011,32,Tennessee,3300,92
2011,32,Tennessee,3310,35
2011,32,Tennessee,3320,71
2011,32,Tennessee,3400,61
2011,32,Tennessee,3410,164
2011,32,Tennessee,3500,244
2011,32,Tennessee,3510,44
2011,32,Tennessee,3520,6
2011,32,Tennessee,3530,27
2011,32,Tennessee,3540,22
2011,32,Tennessee,3600,469
2011,32,Tennessee,3610,2
2011,32,Tennessee,3620,25
2011,32,Tennessee,3630,22
2011,32,Tennessee,3640,59
2011,32,Tennessee,3650,187
2011,32,Tennessee,3700,9
2011,32,Tennessee,3710,26
2011,32,Tennessee,3720,25
2011,32,Tennessee,3730,25
2011,32,Tennessee,3740,65
2011,32,Tennessee,3750,4
2011,32,Tennessee,3800,116
2011,32,Tennessee,3820,150
2011,32,Tennessee,3900,3
2011,32,Tennessee,3910,13
2011,32,Tennessee,3930,214
2011,32,Tennessee,3940,13
2011,32,Tennessee,3950,88
2011,32,Tennessee,4000,741
2011,32,Tennessee,4010,146
2011,32,Tennessee,4030,199
2011,32,Tennessee,4040,59
2011,32,Tennessee,4050,105
2011,32,Tennessee,4060,65
2011,32,Tennessee,4110,519
2011,32,Tennessee,4120,35
2011,32,Tennessee,4130,73
2011,32,Tennessee,4140,80
2011,32,Tennessee,4150,74
2011,32,Tennessee,4200,72
2011,32,Tennessee,4210,46
2011,32,Tennessee,4220,666
2011,32,Tennessee,4230,411
2011,32,Tennessee,4240,20
2011,32,Tennessee,4250,409
2011,32,Tennessee,4300,9
2011,32,Tennessee,4320,26
2011,32,Tennessee,4340,4
2011,32,Tennessee,4350,47
2011,32,Tennessee,4400,4
2011,32,Tennessee,4420,9
2011,32,Tennessee,4430,42
2011,32,Tennessee,4460,15
2011,32,Tennessee,4500,26
2011,32,Tennessee,4510,207
2011,32,Tennessee,4520,39
2011,32,Tennessee,4530,12
2011,32,Tennessee,4540,12
2011,32,Tennessee,4600,384
2011,32,Tennessee,4610,229
2011,32,Tennessee,4620,85
2011,32,Tennessee,4640,23
2011,32,Tennessee,4650,18
2011,32,Tennessee,4700,991
2011,32,Tennessee,4720,1066
2011,32,Tennessee,4740,34
2011,32,Tennessee,4750,30
2011,32,Tennessee,4760,929
2011,32,Tennessee,4800,44
2011,32,Tennessee,4810,106
2011,32,Tennessee,4820,45
2011,32,Tennessee,4830,14
2011,32,Tennessee,4840,106
2011,32,Tennessee,4850,343
2011,32,Tennessee,4900,20
2011,32,Tennessee,4920,179
2011,32,Tennessee,4930,6
2011,32,Tennessee,4940,29
2011,32,Tennessee,4950,34
2011,32,Tennessee,4965,71
2011,32,Tennessee,5000,319
2011,32,Tennessee,5010,6
2011,32,Tennessee,5020,9
2011,32,Tennessee,5030,2
2011,32,Tennessee,5100,58
2011,32,Tennessee,5110,110
2011,32,Tennessee,5120,369
2011,32,Tennessee,5140,31
2011,32,Tennessee,5150,9
2011,32,Tennessee,5160,121
2011,32,Tennessee,5165,15
2011,32,Tennessee,5200,4
2011,32,Tennessee,5220,16
2011,32,Tennessee,5230,17
2011,32,Tennessee,5240,551
2011,32,Tennessee,5250,17
2011,32,Tennessee,5260,102
2011,32,Tennessee,5300,42
2011,32,Tennessee,5310,57
2011,32,Tennessee,5320,19
2011,32,Tennessee,5330,22
2011,32,Tennessee,5340,6
2011,32,Tennessee,5350,38
2011,32,Tennessee,5360,11
2011,32,Tennessee,5400,334
2011,32,Tennessee,5410,20
2011,32,Tennessee,5420,26
2011,32,Tennessee,5500,6
2011,32,Tennessee,5510,81
2011,32,Tennessee,5520,67
2011,32,Tennessee,5530,9
2011,32,Tennessee,5540,24
2011,32,Tennessee,5550,69
2011,32,Tennessee,5560,17
2011,32,Tennessee,5600,60
2011,32,Tennessee,5610,156
2011,32,Tennessee,5620,431
2011,32,Tennessee,5630,18
2011,32,Tennessee,5700,883
2011,32,Tennessee,5800,26
2011,32,Tennessee,5810,95
2011,32,Tennessee,5820,88
2011,32,Tennessee,5840,60
2011,32,Tennessee,5850,23
2011,32,Tennessee,5860,275
2011,32,Tennessee,5900,11
2011,32,Tennessee,5910,5
2011,32,Tennessee,5920,7
2011,32,Tennessee,5940,125
2011,32,Tennessee,6005,10
2011,32,Tennessee,6010,2
2011,32,Tennessee,6040,11
2011,32,Tennessee,6050,143
2011,32,Tennessee,6100,5
2011,32,Tennessee,6120,3
2011,32,Tennessee,6130,38
2011,32,Tennessee,6200,194
2011,32,Tennessee,6210,9
2011,32,Tennessee,6220,61
2011,32,Tennessee,6230,364
2011,32,Tennessee,6240,39
2011,32,Tennessee,6250,16
2011,32,Tennessee,6260,378
2011,32,Tennessee,6300,4
2011,32,Tennessee,6320,108
2011,32,Tennessee,6330,56
2011,32,Tennessee,6355,168
2011,32,Tennessee,6360,6
2011,32,Tennessee,6400,10
2011,32,Tennessee,6420,177
2011,32,Tennessee,6430,3
2011,32,Tennessee,6440,106
2011,32,Tennessee,6460,2
2011,32,Tennessee,6500,1
2011,32,Tennessee,6515,88
2011,32,Tennessee,6520,33
2011,32,Tennessee,6530,23
2011,32,Tennessee,6600,18
2011,32,Tennessee,6660,33
2011,32,Tennessee,6700,6
2011,32,Tennessee,6710,13
2011,32,Tennessee,6720,15
2011,32,Tennessee,6730,22
2011,32,Tennessee,6740,7
2011,32,Tennessee,6765,14
2011,32,Tennessee,6820,7
2011,32,Tennessee,6830,4
2011,32,Tennessee,6840,10
2011,32,Tennessee,6940,6
2011,32,Tennessee,7000,73
2011,32,Tennessee,7010,53
2011,32,Tennessee,7020,33
2011,32,Tennessee,7030,2
2011,32,Tennessee,7040,6
2011,32,Tennessee,7100,4
2011,32,Tennessee,7110,3
2011,32,Tennessee,7120,21
2011,32,Tennessee,7130,7
2011,32,Tennessee,7140,31
2011,32,Tennessee,7150,52
2011,32,Tennessee,7160,3
2011,32,Tennessee,7200,184
2011,32,Tennessee,7210,99
2011,32,Tennessee,7220,55
2011,32,Tennessee,7240,12
2011,32,Tennessee,7260,33
2011,32,Tennessee,7300,1
2011,32,Tennessee,7315,97
2011,32,Tennessee,7320,7
2011,32,Tennessee,7330,134
2011,32,Tennessee,7340,132
2011,32,Tennessee,7350,12
2011,32,Tennessee,7360,18
2011,32,Tennessee,7410,29
2011,32,Tennessee,7420,39
2011,32,Tennessee,7430,10
2011,32,Tennessee,7510,11
2011,32,Tennessee,7540,12
2011,32,Tennessee,7550,1
2011,32,Tennessee,7560,3
2011,32,Tennessee,7610,5
2011,32,Tennessee,7630,45
2011,32,Tennessee,7700,297
2011,32,Tennessee,7710,2
2011,32,Tennessee,7720,62
2011,32,Tennessee,7730,11
2011,32,Tennessee,7740,4
2011,32,Tennessee,7750,470
2011,32,Tennessee,7800,51
2011,32,Tennessee,7810,49
2011,32,Tennessee,7830,5
2011,32,Tennessee,7840,40
2011,32,Tennessee,7855,28
2011,32,Tennessee,7900,28
2011,32,Tennessee,7920,2
2011,32,Tennessee,7930,1
2011,32,Tennessee,7940,6
2011,32,Tennessee,7950,55
2011,32,Tennessee,7960,3
2011,32,Tennessee,8000,9
2011,32,Tennessee,8010,2
2011,32,Tennessee,8030,115
2011,32,Tennessee,8040,12
2011,32,Tennessee,8060,2
2011,32,Tennessee,8100,19
2011,32,Tennessee,8130,27
2011,32,Tennessee,8140,200
2011,32,Tennessee,8150,2
2011,32,Tennessee,8200,4
2011,32,Tennessee,8210,2
2011,32,Tennessee,8220,166
2011,32,Tennessee,8230,66
2011,32,Tennessee,8250,13
2011,32,Tennessee,8300,57
2011,32,Tennessee,8310,16
2011,32,Tennessee,8320,103
2011,32,Tennessee,8330,5
2011,32,Tennessee,8340,1
2011,32,Tennessee,8350,24
2011,32,Tennessee,8400,8
2011,32,Tennessee,8410,4
2011,32,Tennessee,8420,7
2011,32,Tennessee,8450,18
2011,32,Tennessee,8460,6
2011,32,Tennessee,8500,18
2011,32,Tennessee,8510,8
2011,32,Tennessee,8530,25
2011,32,Tennessee,8540,6
2011,32,Tennessee,8550,11
2011,32,Tennessee,8600,16
2011,32,Tennessee,8610,20
2011,32,Tennessee,8620,28
2011,32,Tennessee,8630,7
2011,32,Tennessee,8640,25
2011,32,Tennessee,8650,35
2011,32,Tennessee,8710,33
2011,32,Tennessee,8720,19
2011,32,Tennessee,8730,8
2011,32,Tennessee,8740,266
2011,32,Tennessee,8750,2
2011,32,Tennessee,8760,13
2011,32,Tennessee,8800,80
2011,32,Tennessee,8810,45
2011,32,Tennessee,8830,15
2011,32,Tennessee,8850,10
2011,32,Tennessee,8860,1
2011,32,Tennessee,8910,4
2011,32,Tennessee,8920,6
2011,32,Tennessee,8930,10
2011,32,Tennessee,8940,19
2011,32,Tennessee,8950,18
2011,32,Tennessee,8965,485
2011,32,Tennessee,9000,64
2011,32,Tennessee,9030,45
2011,32,Tennessee,9040,11
2011,32,Tennessee,9050,13
2011,32,Tennessee,9100,87
2011,32,Tennessee,9130,1002
2011,32,Tennessee,9140,50
2011,32,Tennessee,9150,19
2011,32,Tennessee,9200,7
2011,32,Tennessee,9230,1
2011,32,Tennessee,9240,19
2011,32,Tennessee,9260,1
2011,32,Tennessee,9300,7
2011,32,Tennessee,9310,14
2011,32,Tennessee,9350,11
2011,32,Tennessee,9360,40
2011,32,Tennessee,9410,11
2011,32,Tennessee,9420,3
2011,32,Tennessee,9510,13
2011,32,Tennessee,9520,13
2011,32,Tennessee,9560,9
2011,32,Tennessee,9600,217
2011,32,Tennessee,9610,86
2011,32,Tennessee,9620,762
2011,32,Tennessee,9630,12
2011,32,Tennessee,9640,144
2011,32,Tennessee,9650,3
2011,32,Tennessee,9720,29
2011,32,Tennessee,9750,18
2011,32,Tennessee,9800,12
2011,32,Tennessee,9810,14
2011,32,Tennessee,9820,10
2011,32,Tennessee,9830,55
2011,32,Tennessee,9920,27739
2011,33,Arkansas,10,84
2011,33,Arkansas,20,79
2011,33,Arkansas,30,39
2011,33,Arkansas,100,15
2011,33,Arkansas,110,33
2011,33,Arkansas,120,69
2011,33,Arkansas,130,29
2011,33,Arkansas,140,23
2011,33,Arkansas,150,16
2011,33,Arkansas,160,18
2011,33,Arkansas,205,184
2011,33,Arkansas,220,41
2011,33,Arkansas,230,89
2011,33,Arkansas,300,8
2011,33,Arkansas,310,86
2011,33,Arkansas,350,46
2011,33,Arkansas,360,4
2011,33,Arkansas,410,31
2011,33,Arkansas,420,25
2011,33,Arkansas,430,220
2011,33,Arkansas,510,8
2011,33,Arkansas,520,23
2011,33,Arkansas,530,23
2011,33,Arkansas,540,19
2011,33,Arkansas,560,14
2011,33,Arkansas,600,7
2011,33,Arkansas,620,57
2011,33,Arkansas,700,7
2011,33,Arkansas,710,26
2011,33,Arkansas,720,11
2011,33,Arkansas,730,31
2011,33,Arkansas,800,154
2011,33,Arkansas,810,18
2011,33,Arkansas,820,1
2011,33,Arkansas,840,4
2011,33,Arkansas,850,22
2011,33,Arkansas,860,4
2011,33,Arkansas,900,1
2011,33,Arkansas,910,40
2011,33,Arkansas,930,13
2011,33,Arkansas,940,14
2011,33,Arkansas,950,6
2011,33,Arkansas,1000,52
2011,33,Arkansas,1010,32
2011,33,Arkansas,1020,28
2011,33,Arkansas,1050,17
2011,33,Arkansas,1060,5
2011,33,Arkansas,1100,14
2011,33,Arkansas,1220,4
2011,33,Arkansas,1240,3
2011,33,Arkansas,1300,7
2011,33,Arkansas,1310,2
2011,33,Arkansas,1320,5
2011,33,Arkansas,1350,2
2011,33,Arkansas,1360,14
2011,33,Arkansas,1400,2
2011,33,Arkansas,1410,12
2011,33,Arkansas,1430,9
2011,33,Arkansas,1450,1
2011,33,Arkansas,1460,13
2011,33,Arkansas,1520,2
2011,33,Arkansas,1530,17
2011,33,Arkansas,1540,12
2011,33,Arkansas,1550,48
2011,33,Arkansas,1560,8
2011,33,Arkansas,1600,8
2011,33,Arkansas,1610,7
2011,33,Arkansas,1640,7
2011,33,Arkansas,1650,3
2011,33,Arkansas,1720,4
2011,33,Arkansas,1740,4
2011,33,Arkansas,1760,5
2011,33,Arkansas,1820,10
2011,33,Arkansas,1840,5
2011,33,Arkansas,1900,4
2011,33,Arkansas,1910,3
2011,33,Arkansas,1920,7
2011,33,Arkansas,1930,1
2011,33,Arkansas,1960,14
2011,33,Arkansas,2000,49
2011,33,Arkansas,2010,81
2011,33,Arkansas,2020,8
2011,33,Arkansas,2040,74
2011,33,Arkansas,2050,5
2011,33,Arkansas,2060,10
2011,33,Arkansas,2100,57
2011,33,Arkansas,2140,18
2011,33,Arkansas,2150,25
2011,33,Arkansas,2200,112
2011,33,Arkansas,2300,81
2011,33,Arkansas,2310,400
2011,33,Arkansas,2320,103
2011,33,Arkansas,2330,27
2011,33,Arkansas,2340,86
2011,33,Arkansas,2400,2
2011,33,Arkansas,2430,12
2011,33,Arkansas,2440,10
2011,33,Arkansas,2540,148
2011,33,Arkansas,2550,19
2011,33,Arkansas,2600,12
2011,33,Arkansas,2630,38
2011,33,Arkansas,2700,7
2011,33,Arkansas,2720,32
2011,33,Arkansas,2740,1
2011,33,Arkansas,2750,10
2011,33,Arkansas,2760,1
2011,33,Arkansas,2800,8
2011,33,Arkansas,2810,11
2011,33,Arkansas,2825,4
2011,33,Arkansas,2840,4
2011,33,Arkansas,2850,10
2011,33,Arkansas,2860,11
2011,33,Arkansas,2900,9
2011,33,Arkansas,2910,10
2011,33,Arkansas,3000,5
2011,33,Arkansas,3010,14
2011,33,Arkansas,3030,7
2011,33,Arkansas,3040,4
2011,33,Arkansas,3050,43
2011,33,Arkansas,3060,46
2011,33,Arkansas,3110,4
2011,33,Arkansas,3130,314
2011,33,Arkansas,3150,9
2011,33,Arkansas,3160,14
2011,33,Arkansas,3210,1
2011,33,Arkansas,3220,12
2011,33,Arkansas,3230,10
2011,33,Arkansas,3240,20
2011,33,Arkansas,3250,6
2011,33,Arkansas,3300,28
2011,33,Arkansas,3310,10
2011,33,Arkansas,3320,27
2011,33,Arkansas,3400,26
2011,33,Arkansas,3410,52
2011,33,Arkansas,3500,135
2011,33,Arkansas,3510,14
2011,33,Arkansas,3520,4
2011,33,Arkansas,3530,12
2011,33,Arkansas,3540,10
2011,33,Arkansas,3600,313
2011,33,Arkansas,3620,5
2011,33,Arkansas,3630,6
2011,33,Arkansas,3640,23
2011,33,Arkansas,3650,53
2011,33,Arkansas,3700,8
2011,33,Arkansas,3710,11
2011,33,Arkansas,3720,2
2011,33,Arkansas,3730,9
2011,33,Arkansas,3740,27
2011,33,Arkansas,3750,2
2011,33,Arkansas,3800,46
2011,33,Arkansas,3820,86
2011,33,Arkansas,3900,1
2011,33,Arkansas,3910,3
2011,33,Arkansas,3930,99
2011,33,Arkansas,3940,3
2011,33,Arkansas,3950,18
2011,33,Arkansas,4000,329
2011,33,Arkansas,4010,48
2011,33,Arkansas,4030,91
2011,33,Arkansas,4040,16
2011,33,Arkansas,4050,61
2011,33,Arkansas,4060,32
2011,33,Arkansas,4110,232
2011,33,Arkansas,4120,11
2011,33,Arkansas,4130,32
2011,33,Arkansas,4140,48
2011,33,Arkansas,4150,17
2011,33,Arkansas,4200,24
2011,33,Arkansas,4210,19
2011,33,Arkansas,4220,343
2011,33,Arkansas,4230,171
2011,33,Arkansas,4240,9
2011,33,Arkansas,4250,162
2011,33,Arkansas,4300,8
2011,33,Arkansas,4320,14
2011,33,Arkansas,4350,14
2011,33,Arkansas,4400,4
2011,33,Arkansas,4420,5
2011,33,Arkansas,4430,18
2011,33,Arkansas,4460,15
2011,33,Arkansas,4500,14
2011,33,Arkansas,4510,84
2011,33,Arkansas,4520,22
2011,33,Arkansas,4540,2
2011,33,Arkansas,4600,152
2011,33,Arkansas,4610,139
2011,33,Arkansas,4620,18
2011,33,Arkansas,4640,26
2011,33,Arkansas,4650,4
2011,33,Arkansas,4700,451
2011,33,Arkansas,4720,450
2011,33,Arkansas,4740,12
2011,33,Arkansas,4750,21
2011,33,Arkansas,4760,354
2011,33,Arkansas,4800,15
2011,33,Arkansas,4810,55
2011,33,Arkansas,4820,10
2011,33,Arkansas,4830,1
2011,33,Arkansas,4840,39
2011,33,Arkansas,4850,109
2011,33,Arkansas,4900,9
2011,33,Arkansas,4920,45
2011,33,Arkansas,4940,21
2011,33,Arkansas,4950,22
2011,33,Arkansas,4965,28
2011,33,Arkansas,5000,137
2011,33,Arkansas,5010,6
2011,33,Arkansas,5020,2
2011,33,Arkansas,5030,2
2011,33,Arkansas,5100,13
2011,33,Arkansas,5110,36
2011,33,Arkansas,5120,158
2011,33,Arkansas,5130,1
2011,33,Arkansas,5140,22
2011,33,Arkansas,5150,3
2011,33,Arkansas,5160,82
2011,33,Arkansas,5165,3
2011,33,Arkansas,5200,1
2011,33,Arkansas,5220,10
2011,33,Arkansas,5230,8
2011,33,Arkansas,5240,179
2011,33,Arkansas,5250,7
2011,33,Arkansas,5260,47
2011,33,Arkansas,5300,20
2011,33,Arkansas,5310,31
2011,33,Arkansas,5320,9
2011,33,Arkansas,5330,11
2011,33,Arkansas,5340,1
2011,33,Arkansas,5350,19
2011,33,Arkansas,5360,7
2011,33,Arkansas,5400,122
2011,33,Arkansas,5410,10
2011,33,Arkansas,5420,11
2011,33,Arkansas,5500,3
2011,33,Arkansas,5510,26
2011,33,Arkansas,5520,39
2011,33,Arkansas,5530,3
2011,33,Arkansas,5540,11
2011,33,Arkansas,5550,50
2011,33,Arkansas,5560,10
2011,33,Arkansas,5600,24
2011,33,Arkansas,5610,67
2011,33,Arkansas,5620,221
2011,33,Arkansas,5630,18
2011,33,Arkansas,5700,442
2011,33,Arkansas,5800,16
2011,33,Arkansas,5810,32
2011,33,Arkansas,5820,36
2011,33,Arkansas,5840,17
2011,33,Arkansas,5850,10
2011,33,Arkansas,5860,133
2011,33,Arkansas,5900,1
